VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,FullyVaccinated,thirddosedaily,thirddosecumulative,firstboosterdailydose,additionaldosecumulative,fourthdailydose,secondadditionaldosecumulative,fullyvaccinatedcumulative
2/17/2023 10:00,Cecil,1,55886,1,50951,,4468,1,,88,,27982,4,11072,55507
2/17/2023 10:00,Charles,4,116395,2,106544,,6204,2,,171,6,61994,13,26065,112919
2/17/2023 10:00,Dorchester,1,18006,,16664,,2375,,,9,1,10849,3,5219,19048
2/17/2023 10:00,Frederick,8,202530,4,186978,,18989,6,2,1217,11,124675,25,56640,207184
2/17/2023 10:00,Garrett,,14197,,12985,,1077,,,1,,7984,2,3487,14063
2/17/2023 10:00,Harford,8,174083,2,162652,,15071,5,3,490,11,105806,21,47281,178213
2/17/2023 10:00,Howard,10,289979,4,268106,,15543,8,4,1669,7,191303,42,97642,285318
2/17/2023 10:00,Kent,,12619,1,11619,,1065,1,,4,,7995,,4034,12688
2/17/2023 10:00,Montgomery,47,954125,19,865344,,52015,36,17,4969,70,599530,160,305907,922328
2/17/2023 10:00,Prince Georges,44,705412,18,633304,,36347,27,9,1605,63,364596,101,156424,671256
2/17/2023 10:00,Queen Annes,1,33844,2,31561,,2973,2,,41,2,20770,5,9860,34575
2/17/2023 10:00,Somerset,7,12520,,11413,,1323,,,10,2,7046,8,2565,12746
2/17/2023 10:00,St. Marys,1,72573,5,66914,,4614,5,,113,2,38638,4,16517,71641
2/17/2023 10:00,Talbot,2,26424,1,24411,,3140,1,,37,3,17884,6,9507,27588
2/17/2023 10:00,Unknown,39,541721,16,380220,,87431,24,8,452,18,143518,19,48873,468103
2/17/2023 10:00,Washington,4,82557,2,75940,,12461,3,1,141,3,49742,12,21393,88542
2/17/2023 10:00,Wicomico,4,57835,2,53147,,4981,10,8,74,5,31754,5,12877,58202
2/17/2023 10:00,Worcester,,37265,,34392,,3071,,,28,,21576,6,9906,37491
2/18/2023 10:00,Allegany,,35237,,32449,,3671,,,44,1,20600,,8030,36164
2/18/2023 10:00,Anne Arundel,8,432167,4,398442,,27723,6,2,1208,10,255529,16,121850,427373
2/18/2023 10:00,Baltimore,11,613856,6,569694,,40845,7,1,2147,11,377244,68,180752,612686
2/18/2023 10:00,Baltimore City,8,401234,16,359474,,24515,16,,988,15,221149,18,103683,384977
2/18/2023 10:00,Calvert,1,66084,,61039,,4506,,,189,,37817,4,17153,65734
2/18/2023 10:00,Caroline,,16965,,15693,,3131,,,8,,10010,,4212,18832
2/18/2023 10:00,Carroll,2,116629,1,109643,,10970,1,,292,2,73592,6,34193,120905
2/18/2023 10:00,Cecil,,55886,1,50952,,4468,1,,88,,27982,2,11074,55508
2/18/2023 10:00,Charles,3,116398,2,106546,,6204,2,,171,1,61995,3,26068,112921
2/18/2023 10:00,Dorchester,,18006,,16664,,2375,,,9,3,10852,1,5220,19048
2/18/2023 10:00,Frederick,4,202534,,186978,,18989,,,1217,5,124680,6,56646,207184
2/18/2023 10:00,Harford,3,174086,3,162655,,15071,4,1,491,1,105807,9,47290,178217
2/18/2023 10:00,Howard,8,289987,16,268122,,15543,17,1,1670,12,191315,34,97676,285335
2/18/2023 10:00,Montgomery,22,954147,14,865358,,52015,18,4,4973,25,599555,82,305989,922346
2/18/2023 10:00,Prince Georges,16,705428,4,633308,,36347,9,5,1610,19,364615,38,156462,671265
2/18/2023 10:00,Queen Annes,,33844,,31561,,2973,,,41,,20770,,9860,34575
2/18/2023 10:00,Somerset,,12520,,11413,,1323,,,10,,7046,1,2566,12746
2/18/2023 10:00,St. Marys,,72573,,66914,,4614,,,113,1,38639,,16517,71641
2/18/2023 10:00,Talbot,,26424,,24411,,3140,,,37,,17884,1,9508,27588
2/18/2023 10:00,Unknown,22,541743,10,380230,,87431,10,,452,10,143528,10,48883,468113
2/18/2023 10:00,Washington,,82557,,75940,,12461,,,141,2,49744,2,21395,88542
2/18/2023 10:00,Wicomico,,57835,,53147,,4981,,,74,1,31755,2,12879,58202
2/18/2023 10:00,Worcester,,37265,,34392,,3071,,,28,,21576,1,9907,37491
2/19/2023 10:00,Allegany,,35237,,32449,,3671,,,44,,20600,1,8031,36164
2/19/2023 10:00,Anne Arundel,2,432169,2,398444,,27723,2,,1208,6,255535,12,121862,427375
2/19/2023 10:00,Baltimore,7,613863,5,569699,,40845,5,,2147,10,377254,17,180769,612691
2/19/2023 10:00,Baltimore City,3,401237,7,359481,,24515,7,,988,7,221156,9,103692,384984
2/19/2023 10:00,Calvert,,66084,,61039,,4506,,,189,1,37818,,17153,65734
2/19/2023 10:00,Carroll,1,116630,,109643,,10970,,,292,1,73593,4,34197,120905
2/19/2023 10:00,Cecil,1,55887,,50952,,4468,,,88,,27982,,11074,55508
2/19/2023 10:00,Charles,,116398,,106546,,6204,,,171,3,61998,6,26074,112921
2/19/2023 10:00,Dorchester,1,18007,,16664,,2375,,,9,1,10853,2,5222,19048
2/19/2023 10:00,Frederick,,202534,2,186980,,18989,2,,1217,,124680,5,56651,207186
2/19/2023 10:00,Garrett,,14197,,12985,,1077,,,1,,7984,,3487,14063
2/19/2023 10:00,Harford,1,174087,1,162656,,15071,1,,491,2,105809,3,47293,178218
2/19/2023 10:00,Howard,4,289991,1,268123,,15543,1,,1670,1,191316,11,97687,285336
2/19/2023 10:00,Montgomery,9,954156,9,865367,,52015,10,1,4974,15,599570,29,306018,922356
2/19/2023 10:00,Prince Georges,5,705433,4,633312,,36347,4,,1610,7,364622,15,156477,671269
2/19/2023 10:00,St. Marys,,72573,,66914,,4614,,,113,,38639,1,16518,71641
2/19/2023 10:00,Talbot,,26424,,24411,,3140,,,37,1,17885,,9508,27588
2/19/2023 10:00,Unknown,11,541754,9,380239,,87431,9,,452,8,143536,3,48886,468122
2/19/2023 10:00,Washington,,82557,,75940,,12461,,,141,2,49746,2,21397,88542
2/19/2023 10:00,Wicomico,,57835,,53147,,4981,,,74,,31755,5,12884,58202
2/19/2023 10:00,Worcester,,37265,,34392,,3071,,,28,1,21577,,9907,37491
2/20/2023 10:00,Allegany,2,35239,1,32450,,3671,1,,44,1,20601,2,8033,36165
2/20/2023 10:00,Anne Arundel,6,432175,10,398454,,27723,10,,1208,29,255564,47,121909,427385
2/20/2023 10:00,Baltimore,21,613884,13,569712,1,40846,17,3,2150,36,377290,82,180851,612708
2/20/2023 10:00,Baltimore City,21,401258,12,359493,,24515,14,2,990,27,221183,40,103732,384998
2/20/2023 10:00,Calvert,1,66085,,61039,,4506,,,189,3,37821,1,17154,65734
2/20/2023 10:00,Caroline,2,16967,,15693,,3131,,,8,,10010,1,4213,18832
2/20/2023 10:00,Carroll,2,116632,1,109644,,10970,1,,292,3,73596,10,34207,120906
2/20/2023 10:00,Cecil,3,55890,1,50953,,4468,1,,88,2,27984,1,11075,55509
2/20/2023 10:00,Charles,2,116400,1,106547,,6204,1,,171,1,61999,4,26078,112922
2/20/2023 10:00,Dorchester,1,18008,,16664,,2375,,,9,,10853,4,5226,19048
2/20/2023 10:00,Frederick,2,202536,1,186981,,18989,4,3,1220,7,124687,21,56672,207190
2/20/2023 10:00,Garrett,,14197,,12985,,1077,,,1,1,7985,2,3489,14063
2/20/2023 10:00,Harford,2,174089,,162656,,15071,,,491,5,105814,9,47302,178218
2/20/2023 10:00,Howard,7,289998,8,268131,,15543,10,2,1672,21,191337,29,97716,285346
2/20/2023 10:00,Kent,,12619,,11619,,1065,,,4,1,7996,1,4035,12688
2/20/2023 10:00,Montgomery,35,954191,23,865390,,52015,32,9,4983,64,599634,81,306099,922388
2/20/2023 10:00,Prince Georges,19,705452,16,633328,,36347,19,3,1613,37,364659,46,156523,671288
2/20/2023 10:00,Queen Annes,1,33845,,31561,,2973,,,41,,20770,3,9863,34575
2/20/2023 10:00,Somerset,,12520,,11413,,1323,,,10,,7046,1,2567,12746
2/20/2023 10:00,St. Marys,5,72578,,66914,,4614,,,113,,38639,2,16520,71641
2/20/2023 10:00,Talbot,,26424,1,24412,,3140,1,,37,,17885,,9508,27589
2/20/2023 10:00,Unknown,27,541781,10,380249,,87431,11,1,453,12,143548,13,48899,468133
2/20/2023 10:00,Washington,4,82561,,75940,,12461,,,141,3,49749,3,21400,88542
2/20/2023 10:00,Wicomico,,57835,,53147,,4981,,,74,,31755,4,12888,58202
2/20/2023 10:00,Worcester,,37265,,34392,,3071,,,28,,21577,3,9910,37491
2/21/2023 10:00,Allegany,,35239,,32450,,3671,,,44,,20601,2,8035,36165
2/21/2023 10:00,Anne Arundel,19,432194,13,398467,,27723,15,2,1210,27,255591,45,121954,427400
2/21/2023 10:00,Baltimore,30,613914,16,569728,,40846,22,6,2156,58,377348,96,180947,612730
2/21/2023 10:00,Baltimore City,50,401308,23,359516,,24515,29,6,996,44,221227,70,103802,385027
2/21/2023 10:00,Calvert,,66085,,61039,,4506,,,189,2,37823,5,17159,65734
2/21/2023 10:00,Caroline,,16967,,15693,,3131,2,2,10,,10010,4,4217,18834
2/21/2023 10:00,Carroll,4,116636,1,109645,,10970,3,2,294,4,73600,6,34213,120909
2/21/2023 10:00,Cecil,2,55892,,50953,,4468,,,88,3,27987,4,11079,55509
2/21/2023 10:00,Charles,3,116403,3,106550,,6204,3,,171,6,62005,5,26083,112925
2/21/2023 10:00,Dorchester,1,18009,,16664,,2375,,,9,1,10854,5,5231,19048
2/21/2023 10:00,Frederick,6,202542,2,186983,,18989,3,1,1221,9,124696,14,56686,207193
2/21/2023 10:00,Garrett,,14197,2,12987,,1077,2,,1,,7985,2,3491,14065
2/21/2023 10:00,Harford,5,174094,2,162658,,15071,3,1,492,8,105822,9,47311,178221
2/21/2023 10:00,Howard,15,290013,5,268136,,15543,9,4,1676,38,191375,31,97747,285355
2/21/2023 10:00,Montgomery,56,954247,21,865411,,52015,36,15,4998,74,599708,104,306203,922424
2/21/2023 10:00,Prince Georges,25,705477,18,633346,,36347,21,3,1616,57,364716,83,156606,671309
2/21/2023 10:00,Queen Annes,2,33847,1,31562,,2973,1,,41,1,20771,3,9866,34576
2/21/2023 10:00,Somerset,,12520,1,11414,,1323,1,,10,,7046,2,2569,12747
2/21/2023 10:00,St. Marys,,72578,4,66918,,4614,4,,113,1,38640,1,16521,71645
2/21/2023 10:00,Talbot,1,26425,,24412,,3140,,,37,,17885,1,9509,27589
2/21/2023 10:00,Unknown,49,541830,18,380267,,87431,18,,453,13,143561,6,48905,468151
2/21/2023 10:00,Washington,1,82562,1,75941,,12461,2,1,142,2,49751,5,21405,88544
2/21/2023 10:00,Wicomico,,57835,1,53148,,4981,1,,74,,31755,2,12890,58203
2/21/2023 10:00,Worcester,,37265,1,34393,,3071,1,,28,,21577,,9910,37492
2/22/2023 10:00,Allegany,,35239,3,32453,,3671,3,,44,3,20604,7,8042,36168
2/22/2023 10:00,Anne Arundel,18,432212,11,398478,,27723,11,,1210,20,255611,42,121996,427411
2/22/2023 10:00,Baltimore,27,613941,22,569750,,40846,28,6,2162,44,377392,93,181040,612758
2/22/2023 10:00,Baltimore City,28,401336,26,359542,1,24516,28,1,997,49,221276,70,103872,385055
2/22/2023 10:00,Calvert,4,66089,,61039,,4506,1,1,190,6,37829,5,17164,65735
2/22/2023 10:00,Caroline,,16967,,15693,,3131,,,10,,10010,6,4223,18834
2/22/2023 10:00,Carroll,1,116637,3,109648,,10970,6,3,297,12,73612,5,34218,120915
2/22/2023 10:00,Cecil,4,55896,,50953,,4468,,,88,3,27990,2,11081,55509
2/22/2023 10:00,Charles,4,116407,3,106553,,6204,6,3,174,4,62009,17,26100,112931
2/22/2023 10:00,Dorchester,1,18010,,16664,,2375,,,9,1,10855,4,5235,19048
2/22/2023 10:00,Frederick,5,202547,3,186986,,18989,5,2,1223,8,124704,17,56703,207198
2/22/2023 10:00,Garrett,,14197,,12987,,1077,,,1,,7985,,3491,14065
2/22/2023 10:00,Harford,5,174099,3,162661,,15071,5,2,494,8,105830,18,47329,178226
2/22/2023 10:00,Howard,19,290032,8,268144,1,15544,15,6,1682,15,191390,23,97770,285370
2/22/2023 10:00,Montgomery,56,954303,34,865445,,52015,52,18,5016,71,599779,122,306325,922476
2/22/2023 10:00,Prince Georges,36,705513,27,633373,,36347,33,6,1622,50,364766,79,156685,671342
2/22/2023 10:00,Queen Annes,2,33849,1,31563,,2973,1,,41,3,20774,6,9872,34577
2/22/2023 10:00,Somerset,,12520,,11414,,1323,,,10,1,7047,2,2571,12747
2/22/2023 10:00,St. Marys,2,72580,,66918,,4614,,,113,6,38646,15,16536,71645
2/22/2023 10:00,Unknown,45,541875,15,380282,,87431,17,2,455,9,143570,14,48919,468168
2/22/2023 10:00,Washington,,82562,3,75944,,12461,3,,142,1,49752,9,21414,88547
2/22/2023 10:00,Wicomico,3,57838,1,53149,,4981,1,,74,1,31756,2,12892,58204
2/22/2023 10:00,Worcester,1,37266,,34393,,3071,,,28,,21577,1,9911,37492
2/23/2023 10:00,Allegany,,35239,,32453,,3671,,,44,1,20605,,8042,36168
2/23/2023 10:00,Anne Arundel,17,432229,13,398491,,27723,21,8,1218,17,255628,47,122043,427432
2/23/2023 10:00,Baltimore,34,613975,18,569768,,40846,34,16,2178,38,377430,76,181116,612792
2/23/2023 10:00,Baltimore City,32,401368,31,359573,,24516,40,9,1006,28,221304,49,103921,385095
2/23/2023 10:00,Calvert,1,66090,1,61040,,4506,2,1,191,,37829,6,17170,65737
2/23/2023 10:00,Caroline,,16967,2,15695,,3131,2,,10,,10010,,4223,18836
2/23/2023 10:00,Carroll,,116637,1,109649,,10970,2,1,298,9,73621,16,34234,120917
2/23/2023 10:00,Cecil,3,55899,2,50955,,4468,3,1,89,4,27994,4,11085,55512
2/23/2023 10:00,Charles,4,116411,2,106555,,6204,2,,174,3,62012,8,26108,112933
2/23/2023 10:00,Dorchester,2,18012,2,16666,,2375,2,,9,,10855,,5235,19050
2/23/2023 10:00,Frederick,1,202548,7,186993,,18989,10,3,1226,11,124715,23,56726,207208
2/23/2023 10:00,Harford,6,174105,1,162662,,15071,2,1,495,8,105838,21,47350,178228
2/23/2023 10:00,Howard,17,290049,4,268148,,15544,12,8,1690,15,191405,27,97797,285382
2/23/2023 10:00,Kent,,12619,,11619,,1065,1,1,5,,7996,,4035,12689
2/23/2023 10:00,Montgomery,36,954339,27,865472,,52015,47,20,5036,64,599843,105,306430,922523
2/23/2023 10:00,Prince Georges,36,705549,27,633400,,36347,31,4,1626,57,364823,90,156775,671373
2/23/2023 10:00,Queen Annes,,33849,,31563,,2973,,,41,2,20776,2,9874,34577
2/23/2023 10:00,Somerset,,12520,,11414,,1323,,,10,,7047,2,2573,12747
2/23/2023 10:00,St. Marys,2,72582,1,66919,,4614,2,1,114,4,38650,7,16543,71647
2/23/2023 10:00,Talbot,,26425,,24412,,3140,2,2,39,,17885,3,9512,27591
2/23/2023 10:00,Unknown,71,541946,10,380292,,87431,10,,455,18,143588,12,48931,468178
2/23/2023 10:00,Washington,1,82563,1,75945,,12461,1,,142,5,49757,7,21421,88548
2/23/2023 10:00,Wicomico,,57838,,53149,,4981,,,74,2,31758,4,12896,58204
2/23/2023 10:00,Worcester,1,37267,1,34394,,3071,1,,28,,21577,3,9914,37493
2/24/2023 10:00,Allegany,,35239,,32453,,3671,2,2,46,2,20607,2,8044,36170
2/24/2023 10:00,Anne Arundel,7,432236,11,398502,,27723,13,2,1220,38,255666,40,122083,427445
2/24/2023 10:00,Baltimore,29,614004,23,569791,,40846,29,6,2184,53,377483,81,181197,612821
2/24/2023 10:00,Baltimore City,42,401410,20,359593,,24516,25,5,1011,45,221349,67,103988,385120
2/24/2023 10:00,Calvert,1,66091,3,61043,,4506,3,,191,2,37831,2,17172,65740
2/24/2023 10:00,Caroline,,16967,1,15696,,3131,1,,10,2,10012,1,4224,18837
2/24/2023 10:00,Carroll,3,116640,2,109651,,10970,3,1,299,7,73628,11,34245,120920
2/24/2023 10:00,Cecil,1,55900,,50955,,4468,,,89,,27994,,11085,55512
2/24/2023 10:00,Charles,2,116413,2,106557,,6204,2,,174,5,62017,9,26117,112935
2/24/2023 10:00,Dorchester,,18012,,16666,,2375,,,9,,10855,2,5237,19050
2/24/2023 10:00,Frederick,11,202559,1,186994,,18989,4,3,1229,13,124728,30,56756,207212
2/24/2023 10:00,Garrett,,14197,,12987,,1077,,,1,,7985,,3491,14065
2/24/2023 10:00,Harford,2,174107,8,162670,,15071,9,1,496,7,105845,21,47371,178237
2/24/2023 10:00,Howard,15,290064,5,268153,,15544,8,3,1693,21,191426,47,97844,285390
2/24/2023 10:00,Montgomery,38,954377,25,865497,,52015,38,13,5049,83,599926,151,306581,922561
2/24/2023 10:00,Prince Georges,28,705577,22,633422,,36347,40,18,1644,50,364873,84,156859,671413
2/24/2023 10:00,Queen Annes,,33849,,31563,,2973,,,41,1,20777,4,9878,34577
2/24/2023 10:00,Somerset,,12520,,11414,,1323,,,10,1,7048,,2573,12747
2/24/2023 10:00,St. Marys,1,72583,5,66924,,4614,5,,114,2,38652,9,16552,71652
2/24/2023 10:00,Talbot,,26425,,24412,,3140,,,39,,17885,3,9515,27591
2/24/2023 10:00,Unknown,47,541993,17,380309,,87431,21,4,459,19,143607,11,48942,468199
2/24/2023 10:00,Washington,,82563,3,75948,,12461,5,2,144,4,49761,14,21435,88553
2/24/2023 10:00,Wicomico,3,57841,9,53158,,4981,9,,74,2,31760,3,12899,58213
2/24/2023 10:00,Worcester,1,37268,,34394,1,3072,1,,28,,21577,2,9916,37494
2/25/2023 10:00,Allegany,,35239,1,32454,,3671,1,,46,,20607,,8044,36171
2/25/2023 10:00,Anne Arundel,5,432241,,398502,,27723,1,1,1221,6,255672,10,122093,427446
2/25/2023 10:00,Baltimore,12,614016,8,569799,,40846,9,1,2185,16,377499,22,181219,612830
2/25/2023 10:00,Baltimore City,13,401423,6,359599,,24516,6,,1011,11,221360,24,104012,385126
2/25/2023 10:00,Calvert,1,66092,,61043,,4506,,,191,,37831,1,17173,65740
2/25/2023 10:00,Carroll,3,116643,,109651,,10970,,,299,2,73630,6,34251,120920
2/25/2023 10:00,Cecil,,55900,1,50956,,4468,1,,89,,27994,1,11086,55513
2/25/2023 10:00,Charles,2,116415,5,106562,,6204,5,,174,3,62020,2,26119,112940
2/25/2023 10:00,Frederick,5,202564,1,186995,,18989,2,1,1230,4,124732,11,56767,207214
2/25/2023 10:00,Harford,2,174109,2,162672,,15071,2,,496,5,105850,5,47376,178239
2/25/2023 10:00,Howard,1,290065,4,268157,,15544,6,2,1695,12,191438,17,97861,285396
2/25/2023 10:00,Kent,,12619,,11619,,1065,,,5,1,7997,,4035,12689
2/25/2023 10:00,Montgomery,14,954391,8,865505,,52015,9,1,5050,24,599950,51,306632,922570
2/25/2023 10:00,Prince Georges,6,705583,5,633427,,36347,5,,1644,6,364879,33,156892,671418
2/25/2023 10:00,Queen Annes,,33849,,31563,,2973,,,41,1,20778,,9878,34577
2/25/2023 10:00,St. Marys,1,72584,,66924,,4614,,,114,2,38654,3,16555,71652
2/25/2023 10:00,Unknown,13,542006,3,380312,,87431,3,,459,7,143614,7,48949,468202
2/25/2023 10:00,Washington,,82563,,75948,,12461,,,144,1,49762,,21435,88553
2/25/2023 10:00,Wicomico,,57841,,53158,,4981,,,74,,31760,3,12902,58213
2/26/2023 10:00,Allegany,,35239,,32454,,3671,,,46,,20607,2,8046,36171
2/26/2023 10:00,Anne Arundel,,432241,,398502,,27723,2,2,1223,6,255678,8,122101,427448
2/26/2023 10:00,Baltimore,3,614019,11,569810,,40846,11,,2185,14,377513,16,181235,612841
2/26/2023 10:00,Baltimore City,7,401430,5,359604,,24516,5,,1011,1,221361,14,104026,385131
2/26/2023 10:00,Calvert,,66092,,61043,,4506,,,191,2,37833,2,17175,65740
2/26/2023 10:00,Carroll,1,116644,1,109652,,10970,1,,299,,73630,3,34254,120921
2/26/2023 10:00,Cecil,,55900,,50956,,4468,,,89,,27994,1,11087,55513
2/26/2023 10:00,Charles,,116415,,106562,,6204,,,174,,62020,2,26121,112940
2/26/2023 10:00,Frederick,2,202566,,186995,,18989,,,1230,2,124734,5,56772,207214
2/26/2023 10:00,Harford,,174109,1,162673,,15071,1,,496,,105850,2,47378,178240
2/26/2023 10:00,Howard,4,290069,,268157,,15544,,,1695,2,191440,14,97875,285396
2/26/2023 10:00,Kent,,12619,,11619,,1065,,,5,,7997,1,4036,12689
2/26/2023 10:00,Montgomery,17,954408,7,865512,,52015,7,,5050,13,599963,24,306656,922577
2/26/2023 10:00,Prince Georges,4,705587,8,633435,,36347,8,,1644,16,364895,18,156910,671426
2/26/2023 10:00,Queen Annes,,33849,,31563,,2973,,,41,1,20779,1,9879,34577
2/26/2023 10:00,St. Marys,,72584,,66924,,4614,,,114,1,38655,1,16556,71652
2/26/2023 10:00,Unknown,8,542014,3,380315,,87431,3,,459,4,143618,5,48954,468205
2/26/2023 10:00,Washington,1,82564,,75948,,12461,,,144,1,49763,1,21436,88553
2/26/2023 10:00,Wicomico,,57841,,53158,,4981,,,74,,31760,1,12903,58213
2/27/2023 10:00,Allegany,2,35241,,32454,,3671,,,46,1,20608,2,8048,36171
2/27/2023 10:00,Anne Arundel,15,432256,7,398509,,27723,9,2,1225,40,255718,39,122140,427457
2/27/2023 10:00,Baltimore,23,614042,18,569828,,40846,25,7,2192,50,377563,94,181329,612866
2/27/2023 10:00,Baltimore City,15,401445,24,359628,,24516,26,2,1013,35,221396,56,104082,385157
2/27/2023 10:00,Calvert,,66092,,61043,,4506,,,191,2,37835,4,17179,65740
2/27/2023 10:00,Caroline,1,16968,,15696,,3131,,,10,1,10013,1,4225,18837
2/27/2023 10:00,Carroll,3,116647,5,109657,,10970,5,,299,1,73631,5,34259,120926
2/27/2023 10:00,Cecil,3,55903,1,50957,,4468,1,,89,2,27996,1,11088,55514
2/27/2023 10:00,Charles,1,116416,4,106566,,6204,4,,174,3,62023,11,26132,112944
2/27/2023 10:00,Dorchester,1,18013,1,16667,,2375,1,,9,1,10856,,5237,19051
2/27/2023 10:00,Frederick,4,202570,3,186998,,18989,6,3,1233,7,124741,11,56783,207220
2/27/2023 10:00,Garrett,1,14198,,12987,,1077,,,1,,7985,,3491,14065
2/27/2023 10:00,Harford,4,174113,4,162677,,15071,4,,496,9,105859,20,47398,178244
2/27/2023 10:00,Howard,10,290079,3,268160,,15544,6,3,1698,13,191453,43,97918,285402
2/27/2023 10:00,Kent,,12619,,11619,,1065,,,5,,7997,2,4038,12689
2/27/2023 10:00,Montgomery,42,954450,23,865535,,52015,28,5,5055,60,600023,95,306751,922605
2/27/2023 10:00,Prince Georges,19,705606,24,633459,,36347,25,1,1645,40,364935,83,156993,671451
2/27/2023 10:00,Queen Annes,3,33852,,31563,,2973,,,41,2,20781,4,9883,34577
2/27/2023 10:00,Somerset,2,12522,,11414,,1323,,,10,,7048,2,2575,12747
2/27/2023 10:00,St. Marys,,72584,4,66928,,4614,4,,114,2,38657,9,16565,71656
2/27/2023 10:00,Talbot,1,26426,,24412,,3140,,,39,1,17886,3,9518,27591
2/27/2023 10:00,Unknown,34,542048,9,380324,,87431,10,1,460,5,143623,5,48959,468215
2/27/2023 10:00,Washington,3,82567,1,75949,,12461,1,,144,3,49766,3,21439,88554
2/27/2023 10:00,Wicomico,2,57843,1,53159,,4981,1,,74,2,31762,3,12906,58214
2/27/2023 10:00,Worcester,1,37269,,34394,,3072,,,28,1,21578,2,9918,37494
2/28/2023 10:00,Allegany,,35241,,32454,,3671,,,46,1,20609,4,8052,36171
2/28/2023 10:00,Anne Arundel,14,432270,13,398522,,27723,16,3,1228,30,255748,57,122197,427473
2/28/2023 10:00,Baltimore,23,614065,17,569845,,40846,31,14,2206,47,377610,64,181393,612897
2/28/2023 10:00,Baltimore City,22,401467,22,359650,,24516,25,3,1016,36,221432,53,104135,385182
2/28/2023 10:00,Calvert,,66092,,61043,,4506,,,191,1,37836,3,17182,65740
2/28/2023 10:00,Caroline,2,16970,1,15697,,3131,1,,10,,10013,3,4228,18838
2/28/2023 10:00,Carroll,5,116652,2,109659,,10970,3,1,300,1,73632,8,34267,120929
2/28/2023 10:00,Cecil,,55903,2,50959,,4468,2,,89,3,27999,3,11091,55516
2/28/2023 10:00,Charles,2,116418,1,106567,,6204,5,4,178,3,62026,9,26141,112949
2/28/2023 10:00,Dorchester,,18013,1,16668,,2375,1,,9,1,10857,1,5238,19052
2/28/2023 10:00,Frederick,5,202575,2,187000,,18989,5,3,1236,11,124752,16,56799,207225
2/28/2023 10:00,Garrett,4,14202,,12987,,1077,,,1,1,7986,1,3492,14065
2/28/2023 10:00,Harford,6,174119,3,162680,,15071,4,1,497,8,105867,18,47416,178248
2/28/2023 10:00,Howard,17,290096,7,268167,,15544,9,2,1700,24,191477,29,97947,285411
2/28/2023 10:00,Kent,,12619,2,11621,,1065,2,,5,,7997,,4038,12691
2/28/2023 10:00,Montgomery,59,954509,29,865564,,52015,42,13,5068,72,600095,104,306855,922647
2/28/2023 10:00,Prince Georges,26,705632,23,633482,1,36348,25,1,1646,51,364986,78,157071,671476
2/28/2023 10:00,Queen Annes,,33852,,31563,,2973,,,41,3,20784,,9883,34577
2/28/2023 10:00,Somerset,2,12524,,11414,,1323,,,10,1,7049,1,2576,12747
2/28/2023 10:00,St. Marys,3,72587,6,66934,,4614,6,,114,3,38660,7,16572,71662
2/28/2023 10:00,Talbot,2,26428,1,24413,,3140,1,,39,,17886,2,9520,27592
2/28/2023 10:00,Unknown,32,542080,14,380338,,87431,15,1,461,15,143638,10,48969,468230
2/28/2023 10:00,Washington,3,82570,1,75950,,12461,1,,144,1,49767,5,21444,88555
2/28/2023 10:00,Wicomico,,57843,3,53162,,4981,3,,74,3,31765,,12906,58217
2/28/2023 10:00,Worcester,1,37270,,34394,,3072,,,28,,21578,,9918,37494
3/1/2023 10:00,Allegany,3,35244,1,32455,,3671,1,,46,2,20611,3,8055,36172
3/1/2023 10:00,Anne Arundel,11,432281,10,398532,,27723,12,2,1230,20,255768,50,122247,427485
3/1/2023 10:00,Baltimore,33,614098,21,569866,,40846,26,5,2211,41,377651,66,181459,612923
3/1/2023 10:00,Baltimore City,32,401499,23,359673,1,24517,26,2,1018,44,221476,49,104184,385208
3/1/2023 10:00,Calvert,4,66096,4,61047,,4506,4,,191,2,37838,6,17188,65744
3/1/2023 10:00,Caroline,1,16971,,15697,,3131,1,1,11,1,10014,,4228,18839
3/1/2023 10:00,Carroll,,116652,4,109663,,10970,5,1,301,9,73641,7,34274,120934
3/1/2023 10:00,Cecil,4,55907,1,50960,,4468,1,,89,1,28000,2,11093,55517
3/1/2023 10:00,Charles,3,116421,1,106568,,6204,1,,178,4,62030,8,26149,112950
3/1/2023 10:00,Dorchester,1,18014,,16668,,2375,,,9,,10857,1,5239,19052
3/1/2023 10:00,Frederick,11,202586,2,187002,,18989,2,,1236,9,124761,14,56813,207227
3/1/2023 10:00,Garrett,,14202,,12987,,1077,,,1,1,7987,,3492,14065
3/1/2023 10:00,Harford,3,174122,3,162683,,15071,3,,497,5,105872,18,47434,178251
3/1/2023 10:00,Howard,10,290106,1,268168,,15544,7,6,1706,14,191491,22,97969,285418
3/1/2023 10:00,Kent,1,12620,,11621,,1065,,,5,1,7998,1,4039,12691
3/1/2023 10:00,Montgomery,41,954550,21,865585,,52015,29,8,5076,75,600170,111,306966,922676
3/1/2023 10:00,Prince Georges,35,705667,14,633496,,36348,23,9,1655,52,365038,61,157132,671499
3/1/2023 10:00,Queen Annes,1,33853,1,31564,,2973,1,,41,4,20788,1,9884,34578
3/1/2023 10:00,Somerset,,12524,,11414,,1323,,,10,1,7050,,2576,12747
3/1/2023 10:00,St. Marys,,72587,,66934,,4614,,,114,,38660,3,16575,71662
